OPUS ID,Instrument Name,Planet,Intended Target Name,Observation Start Time,Observation Duration (secs)
nh-lorri-lor_0299221019,New Horizons LORRI,Pluto,Nix,2015-07-14T23:05:00.706,0.1500
nh-lorri-lor_0299221020,New Horizons LORRI,Pluto,Nix,2015-07-14T23:05:01.706,0.1500
nh-lorri-lor_0299221067,New Horizons LORRI,Pluto,Nix,2015-07-14T23:05:48.706,0.1500
nh-lorri-lor_0299221068,New Horizons LORRI,Pluto,Nix,2015-07-14T23:05:49.706,0.1500
nh-lorri-lor_0299222019,New Horizons LORRI,Pluto,Charon,2015-07-14T23:21:40.756,0.1000
nh-lorri-lor_0299222020,New Horizons LORRI,Pluto,Charon,2015-07-14T23:21:41.756,0.1000
nh-lorri-lor_0299222067,New Horizons LORRI,Pluto,Charon,2015-07-14T23:22:28.756,0.1000
nh-lorri-lor_0299222068,New Horizons LORRI,Pluto,Charon,2015-07-14T23:22:29.756,0.1000
nh-lorri-lor_0299224519,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:03:20.706,0.1500
nh-lorri-lor_0299224520,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:03:21.706,0.1500
nh-lorri-lor_0299224549,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:03:50.756,0.1000
nh-lorri-lor_0299224550,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:03:51.756,0.1000
nh-lorri-lor_0299224603,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:04:44.706,0.1500
nh-lorri-lor_0299224604,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:04:45.706,0.1500
nh-lorri-lor_0299224633,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:05:14.756,0.1000
nh-lorri-lor_0299224634,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:05:15.756,0.1000
nh-lorri-lor_0299224687,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:06:08.706,0.1500
nh-lorri-lor_0299224688,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:06:09.706,0.1500
nh-lorri-lor_0299224717,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:06:38.756,0.1000
nh-lorri-lor_0299224718,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:06:39.756,0.1000
nh-lorri-lor_0299224771,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:07:32.706,0.1500
nh-lorri-lor_0299224772,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:07:33.706,0.1500
nh-lorri-lor_0299224801,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:08:02.756,0.1000
nh-lorri-lor_0299224802,New Horizons LORRI,Pluto,Pluto,2015-07-15T00:08:03.756,0.1000
nh-lorri-lor_0299230808,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:09.456,0.4000
nh-lorri-lor_0299230811,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:12.456,0.4000
nh-lorri-lor_0299230814,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:15.456,0.4000
nh-lorri-lor_0299230817,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:18.456,0.4000
nh-lorri-lor_0299230820,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:21.456,0.4000
nh-lorri-lor_0299230823,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:24.456,0.4000
nh-lorri-lor_0299230826,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:27.456,0.4000
nh-lorri-lor_0299230829,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:30.456,0.4000
nh-lorri-lor_0299230832,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:33.456,0.4000
nh-lorri-lor_0299230835,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:36.456,0.4000
nh-lorri-lor_0299230838,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:39.456,0.4000
nh-lorri-lor_0299230841,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:42.456,0.4000
nh-lorri-lor_0299230844,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:45.456,0.4000
nh-lorri-lor_0299230847,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:48.456,0.4000
nh-lorri-lor_0299230850,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:51.456,0.4000
nh-lorri-lor_0299230853,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:54.456,0.4000
nh-lorri-lor_0299230856,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:48:57.456,0.4000
nh-lorri-lor_0299230859,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:00.456,0.4000
nh-lorri-lor_0299230862,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:03.456,0.4000
nh-lorri-lor_0299230865,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:06.456,0.4000
nh-lorri-lor_0299230868,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:09.456,0.4000
nh-lorri-lor_0299230871,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:12.456,0.4000
nh-lorri-lor_0299230874,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:15.456,0.4000
nh-lorri-lor_0299230877,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:18.456,0.4000
nh-lorri-lor_0299230880,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:21.456,0.4000
nh-lorri-lor_0299230883,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:24.456,0.4000
nh-lorri-lor_0299230886,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:27.456,0.4000
nh-lorri-lor_0299230889,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:30.456,0.4000
nh-lorri-lor_0299230892,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:33.456,0.4000
nh-lorri-lor_0299230895,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:36.456,0.4000
nh-lorri-lor_0299230898,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:39.456,0.4000
nh-lorri-lor_0299230901,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:42.456,0.4000
nh-lorri-lor_0299230904,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:45.456,0.4000
nh-lorri-lor_0299230907,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:48.456,0.4000
nh-lorri-lor_0299230910,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:51.456,0.4000
nh-lorri-lor_0299230913,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:54.456,0.4000
nh-lorri-lor_0299230916,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:49:57.456,0.4000
nh-lorri-lor_0299230919,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:00.456,0.4000
nh-lorri-lor_0299230922,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:03.456,0.4000
nh-lorri-lor_0299230925,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:06.456,0.4000
nh-lorri-lor_0299230928,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:09.456,0.4000
nh-lorri-lor_0299230931,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:12.456,0.4000
nh-lorri-lor_0299230934,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:15.456,0.4000
nh-lorri-lor_0299230937,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:18.456,0.4000
nh-lorri-lor_0299230940,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:21.456,0.4000
nh-lorri-lor_0299230943,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:24.456,0.4000
nh-lorri-lor_0299230946,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:27.456,0.4000
nh-lorri-lor_0299230949,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:30.456,0.4000
nh-lorri-lor_0299230952,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:33.456,0.4000
nh-lorri-lor_0299230955,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:36.456,0.4000
nh-lorri-lor_0299230958,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:39.456,0.4000
nh-lorri-lor_0299230961,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:42.456,0.4000
nh-lorri-lor_0299230964,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:45.456,0.4000
nh-lorri-lor_0299230967,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:48.456,0.4000
nh-lorri-lor_0299230970,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:51.456,0.4000
nh-lorri-lor_0299230973,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:54.456,0.4000
nh-lorri-lor_0299230976,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:50:57.456,0.4000
nh-lorri-lor_0299230979,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:00.456,0.4000
nh-lorri-lor_0299230982,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:03.456,0.4000
nh-lorri-lor_0299230985,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:06.456,0.4000
nh-lorri-lor_0299230988,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:09.456,0.4000
nh-lorri-lor_0299230991,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:12.456,0.4000
nh-lorri-lor_0299230994,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:15.456,0.4000
nh-lorri-lor_0299230997,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:18.456,0.4000
nh-lorri-lor_0299231000,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:21.456,0.4000
nh-lorri-lor_0299231003,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:24.456,0.4000
nh-lorri-lor_0299231006,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:27.456,0.4000
nh-lorri-lor_0299231009,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:30.456,0.4000
nh-lorri-lor_0299231012,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:33.456,0.4000
nh-lorri-lor_0299231015,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:36.456,0.4000
nh-lorri-lor_0299231018,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:39.456,0.4000
nh-lorri-lor_0299231021,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:42.456,0.4000
nh-lorri-lor_0299231024,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:45.456,0.4000
nh-lorri-lor_0299231027,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:48.456,0.4000
nh-lorri-lor_0299231030,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:51.456,0.4000
nh-lorri-lor_0299231033,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:54.456,0.4000
nh-lorri-lor_0299231036,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:51:57.456,0.4000
nh-lorri-lor_0299231039,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:00.456,0.4000
nh-lorri-lor_0299231042,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:03.456,0.4000
nh-lorri-lor_0299231045,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:06.456,0.4000
nh-lorri-lor_0299231048,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:09.456,0.4000
nh-lorri-lor_0299231051,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:12.456,0.4000
nh-lorri-lor_0299231054,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:15.456,0.4000
nh-lorri-lor_0299231057,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:18.456,0.4000
nh-lorri-lor_0299231060,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:21.456,0.4000
nh-lorri-lor_0299231063,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:24.456,0.4000
nh-lorri-lor_0299231066,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:27.456,0.4000
nh-lorri-lor_0299231069,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:30.456,0.4000
nh-lorri-lor_0299231072,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:33.456,0.4000
nh-lorri-lor_0299231075,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:36.456,0.4000
nh-lorri-lor_0299231078,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:39.456,0.4000
nh-lorri-lor_0299231081,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:42.456,0.4000
nh-lorri-lor_0299231084,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:45.456,0.4000
nh-lorri-lor_0299231087,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:48.456,0.4000
nh-lorri-lor_0299231090,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:51.456,0.4000
nh-lorri-lor_0299231093,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:54.456,0.4000
nh-lorri-lor_0299231096,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:52:57.456,0.4000
nh-lorri-lor_0299231099,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:00.456,0.4000
nh-lorri-lor_0299231102,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:03.456,0.4000
nh-lorri-lor_0299231105,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:06.456,0.4000
nh-lorri-lor_0299231108,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:09.456,0.4000
nh-lorri-lor_0299231111,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:12.456,0.4000
nh-lorri-lor_0299231114,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:15.456,0.4000
nh-lorri-lor_0299231117,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:18.456,0.4000
nh-lorri-lor_0299231120,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:21.456,0.4000
nh-lorri-lor_0299231123,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:24.456,0.4000
nh-lorri-lor_0299231126,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:27.456,0.4000
nh-lorri-lor_0299231129,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:30.456,0.4000
nh-lorri-lor_0299231132,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:33.456,0.4000
nh-lorri-lor_0299231135,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:36.456,0.4000
nh-lorri-lor_0299231138,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:39.456,0.4000
nh-lorri-lor_0299231141,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:42.456,0.4000
nh-lorri-lor_0299231144,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:45.456,0.4000
nh-lorri-lor_0299231147,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:48.456,0.4000
nh-lorri-lor_0299231150,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:51.456,0.4000
nh-lorri-lor_0299231153,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:54.456,0.4000
nh-lorri-lor_0299231156,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:53:57.456,0.4000
nh-lorri-lor_0299231159,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:00.456,0.4000
nh-lorri-lor_0299231162,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:03.456,0.4000
nh-lorri-lor_0299231165,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:06.456,0.4000
nh-lorri-lor_0299231168,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:09.456,0.4000
nh-lorri-lor_0299231171,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:12.456,0.4000
nh-lorri-lor_0299231174,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:15.456,0.4000
nh-lorri-lor_0299231177,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:18.456,0.4000
nh-lorri-lor_0299231180,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:21.456,0.4000
nh-lorri-lor_0299231183,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:24.456,0.4000
nh-lorri-lor_0299231186,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:27.456,0.4000
nh-lorri-lor_0299231189,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:30.456,0.4000
nh-lorri-lor_0299231192,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:33.456,0.4000
nh-lorri-lor_0299231195,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:36.456,0.4000
nh-lorri-lor_0299231198,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:39.456,0.4000
nh-lorri-lor_0299231201,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:42.456,0.4000
nh-lorri-lor_0299231204,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:45.456,0.4000
nh-lorri-lor_0299231207,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:48.456,0.4000
nh-lorri-lor_0299231210,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:51.456,0.4000
nh-lorri-lor_0299231213,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:54.456,0.4000
nh-lorri-lor_0299231216,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:54:57.456,0.4000
nh-lorri-lor_0299231219,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:00.456,0.4000
nh-lorri-lor_0299231222,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:03.456,0.4000
nh-lorri-lor_0299231225,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:06.456,0.4000
nh-lorri-lor_0299231228,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:09.456,0.4000
nh-lorri-lor_0299231231,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:12.456,0.4000
nh-lorri-lor_0299231234,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:15.456,0.4000
nh-lorri-lor_0299231237,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:18.456,0.4000
nh-lorri-lor_0299231240,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:21.456,0.4000
nh-lorri-lor_0299231243,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:24.456,0.4000
nh-lorri-lor_0299231246,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:27.456,0.4000
nh-lorri-lor_0299231249,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:30.456,0.4000
nh-lorri-lor_0299231252,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:33.456,0.4000
nh-lorri-lor_0299231255,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:36.456,0.4000
nh-lorri-lor_0299231258,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:39.456,0.4000
nh-lorri-lor_0299231261,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:42.456,0.4000
nh-lorri-lor_0299231264,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:45.456,0.4000
nh-lorri-lor_0299231267,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:48.456,0.4000
nh-lorri-lor_0299231270,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:51.456,0.4000
nh-lorri-lor_0299231273,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:54.456,0.4000
nh-lorri-lor_0299231276,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:55:57.456,0.4000
nh-lorri-lor_0299231279,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:00.456,0.4000
nh-lorri-lor_0299231282,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:03.456,0.4000
nh-lorri-lor_0299231285,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:06.456,0.4000
nh-lorri-lor_0299231288,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:09.456,0.4000
nh-lorri-lor_0299231291,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:12.456,0.4000
nh-lorri-lor_0299231294,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:15.456,0.4000
nh-lorri-lor_0299231297,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:18.456,0.4000
nh-lorri-lor_0299231300,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:21.456,0.4000
nh-lorri-lor_0299231303,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:24.456,0.4000
nh-lorri-lor_0299231306,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:27.456,0.4000
nh-lorri-lor_0299231309,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:30.456,0.4000
nh-lorri-lor_0299231312,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:33.456,0.4000
nh-lorri-lor_0299231315,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:36.456,0.4000
nh-lorri-lor_0299231318,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:39.456,0.4000
nh-lorri-lor_0299231321,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:42.456,0.4000
nh-lorri-lor_0299231324,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:45.456,0.4000
nh-lorri-lor_0299231327,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:48.456,0.4000
nh-lorri-lor_0299231330,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:51.456,0.4000
nh-lorri-lor_0299231333,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:54.456,0.4000
nh-lorri-lor_0299231336,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:56:57.456,0.4000
nh-lorri-lor_0299231339,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:57:00.456,0.4000
nh-lorri-lor_0299231342,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:57:03.456,0.4000
nh-lorri-lor_0299231345,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:57:06.456,0.4000
nh-lorri-lor_0299231393,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:57:54.556,0.3000
nh-lorri-lor_0299231396,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:57:57.556,0.3000
nh-lorri-lor_0299231399,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:00.556,0.3000
nh-lorri-lor_0299231402,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:03.556,0.3000
nh-lorri-lor_0299231405,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:06.556,0.3000
nh-lorri-lor_0299231408,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:09.556,0.3000
nh-lorri-lor_0299231411,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:12.556,0.3000
nh-lorri-lor_0299231414,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:15.556,0.3000
nh-lorri-lor_0299231417,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:18.556,0.3000
nh-lorri-lor_0299231420,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:21.556,0.3000
nh-lorri-lor_0299231423,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:24.556,0.3000
nh-lorri-lor_0299231426,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:27.556,0.3000
nh-lorri-lor_0299231429,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:30.556,0.3000
nh-lorri-lor_0299231432,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:33.556,0.3000
nh-lorri-lor_0299231435,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:36.556,0.3000
nh-lorri-lor_0299231438,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:39.556,0.3000
nh-lorri-lor_0299231441,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:42.556,0.3000
nh-lorri-lor_0299231444,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:45.556,0.3000
nh-lorri-lor_0299231447,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:48.556,0.3000
nh-lorri-lor_0299231450,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:51.556,0.3000
nh-lorri-lor_0299231453,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:54.556,0.3000
nh-lorri-lor_0299231456,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:58:57.556,0.3000
nh-lorri-lor_0299231459,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:00.556,0.3000
nh-lorri-lor_0299231462,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:03.556,0.3000
nh-lorri-lor_0299231465,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:06.556,0.3000
nh-lorri-lor_0299231468,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:09.556,0.3000
nh-lorri-lor_0299231471,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:12.556,0.3000
nh-lorri-lor_0299231474,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:15.556,0.3000
nh-lorri-lor_0299231477,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:18.556,0.3000
nh-lorri-lor_0299231480,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:21.556,0.3000
nh-lorri-lor_0299231483,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:24.556,0.3000
nh-lorri-lor_0299231486,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:27.556,0.3000
nh-lorri-lor_0299231489,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:30.556,0.3000
nh-lorri-lor_0299231492,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:33.556,0.3000
nh-lorri-lor_0299231495,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:36.556,0.3000
nh-lorri-lor_0299231498,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:39.556,0.3000
nh-lorri-lor_0299231501,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:42.556,0.3000
nh-lorri-lor_0299231504,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:45.556,0.3000
nh-lorri-lor_0299231507,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:48.556,0.3000
nh-lorri-lor_0299231510,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:51.556,0.3000
nh-lorri-lor_0299231513,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:54.556,0.3000
nh-lorri-lor_0299231516,New Horizons LORRI,Pluto,Pluto,2015-07-15T01:59:57.556,0.3000
nh-lorri-lor_0299231519,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:00.556,0.3000
nh-lorri-lor_0299231522,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:03.556,0.3000
nh-lorri-lor_0299231525,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:06.556,0.3000
nh-lorri-lor_0299231528,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:09.556,0.3000
nh-lorri-lor_0299231531,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:12.556,0.3000
nh-lorri-lor_0299231534,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:15.556,0.3000
nh-lorri-lor_0299231537,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:18.556,0.3000
